code,date,summary,pdf
20/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Đạ Tẻh, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/20ld.signed.pdf
19/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Đạ Huoai, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/19ld.signed.pdf
18/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Bảo Lâm, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/18ld.signed.pdf
17/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Di Linh, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/17ld.signed.pdf
16/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Lâm Hà, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/16ld.signed.pdf
15/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Đơn Dương, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/15ld.signed.pdf
14/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Đức Trọng, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/14ld.signed.pdf
13/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Đam Rông, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/13ld.signed.pdf
12/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Lạc Dương, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/12ld.signed.pdf
11/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn thành phố Bảo Lộc, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/11ld.signed.pdf
10/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn thành phố Đà Lạt, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/10ld.signed.pdf
09/2016/QĐ-UBND,05/02/2016,Về hệ số điều chỉnh giá đất năm 2016 trên địa bàn tỉnh VĨnh Phúc,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/09vp.signed.pdf
06/2016/QĐ-UBND,01/02/2016,"Ban hành Quy định cưỡng chế thi hành quyết định giải quyết tranh chấp đất đai, quyết định công nhận hòa giải thành trong lĩnh vực đất đai",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/06bt.signed.pdf
10/2016/QĐ-UBND,29/01/2016,Quy định Hệ số điều chỉnh giá đất năm 2016 áp dụng trên địa bàn tỉnh Thừa Thiên Huế,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/10tth.signed.pdf
03/2016/QĐ-UBND,18/01/2016,"Ban hành quy định về trình tự, thủ tục thu hồi đất do vi phạm pháp luật sử dụng đất đai trên địa bàn tỉnh Bà Rịa - Vũng Tàu",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/03vt.signed.pdf
39/2015/QĐ-UBND,31/12/2015,"Ban hành Bộ đơn giá đo đạc địa chính, đăng ký đất đai và tài sản gắn liền với đất, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất và lập hồ sơ địa chính trên địa bàn tỉnh Bến Tre",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/02/39-.signed.pdf
49/2015/QĐ-UBND,25/12/2015,"Về việc bổ sung khoản 1, Điều 2 Quyết định số 37/2014/QĐ-UBND ngày 31/12/2014 của Ủy ban nhân dân tỉnh về việc Quy định tỷ lệ phần trăm (%) để tính đơn giá thuê đất, đơn giá thuê đất đối với đất có mặt nước, đơn giá thuê đất để xây dựng công trình ngầm trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/49-cm.signed.pdf
23/2015/QĐ-UBND,23/12/2015,V/v quy định hệ số điều chỉnh giá đất năm 2016 trên địa bàn tỉnh Phú Thọ,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/23-pt.signed.pdf
68/2015/QĐ-UBND,22/12/2015,"Ban hành đơn giá nhà, công trình, vật kiến trúc và các loại mồ mả làm căn cứ bồi thường, hỗ trợ khi Nhà nước thu hồi đất trên địa bàn tỉnh Thừa Thiên Huế",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/68.signed.pdf
67/2015/QĐ-UBND,22/12/2015,"Quy định đơn giá cây trồng, vật nuôi làm cơ sở xác định giá trị bồi thường, hỗ trợ khi nhà nước thu hồi đất trên địa bàn tỉnh Thừa Thiên Huế",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/67.signed.pdf
40/2015/QĐ-UBND,21/12/2015,"Ban hành quy định đơn giá thuê đất, thuê mặt nước trên địa bàn tỉnh Quảng Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/40-qn.signed.pdf
37/2015/QĐ-UBND,18/12/2015,"Ban hành Quy định về đăng ký đất đai, nhà ở và tài sản khác gắn liền với đất; công nhận quyền sử dụng đất; cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất; đăng ký biến động về sử dụng đất, nhà ở và tài sản khác gắn liền với đất cho hộ gia đình, cá nhân, cộng đồng dân cư, người Việt Nam định cư ở nước ngoài, cá nhân nước ngoài; chuyển mục đích sử dụng đất vườn, ao liền kề và đất nông nghiệp xen kẹt trong khu dân cư sang đất ở trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/37hn.pdf
40/2015/QĐ-UBND,16/12/2015,"Về việc Quy định mức trích và tỷ lệ phân chia kinh phí tổ chức thực hiện bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Đắk Nông",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/40.signed.pdf
17/2015/NQ-HĐND,16/12/2015,Về việc chấp thuận danh mục các dự án phải thu hồi đất và phê duyệt danh mục các dự án được phép chuyển mục đích sử dụng đất không thuộc diện thu hồi đất nhưng sử dụng đất trồng lúa dưới 10 ha thuộc kế hoạch sử dụng đất năm 2016 trên địa bàn tỉnh Nam Định,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/17.signed.pdf
61/2015/TT-BTNMT,15/12/2015,Quy định về cấp và quản lý Chứng chỉ định giá đất,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/61-btnmt.signed.pdf
54/2015/QĐ-UBND,10/12/2015,"Ban hành Quy định về hạn mức giao đất để xây dựng nhà ở; hạn mức công nhận diện tích đất ở và xác định diện tích đất ở để tính bồi thường, hỗ trợ khi Nhà nước thu hồi đất và cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất đối với hộ gia đình, cá nhân và quy định về diện tích tối thiểu được tách thửa đối với đất ở trên địa bàn tỉnh Quảng Ngãi",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/12/54-qn.signed.pdf
26/2015/NQ-HĐND,10/12/2015,"Về việc ban hành chính sách cấp lại khoản thu từ giao đất, đấu giá quyền sử dụng đất cho các xã được công nhận ""Xã đạt chuẩn nông thôn mới"" giai đoạn 2011 - 2016",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/01/26.signed_01.pdf
53/2015/QĐ-UBND,04/12/2015,"Ban hành Quy định về việc lập dự toán, sử dụng và thanh quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Bình Dương",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/12/53-bd.signed.pdf
36/2015/QĐ-UBND,10/11/2015,"Ban hành Quy định về lập dự toán, sử dụng và thanh quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/12/36-ca-mau.signed.pdf
29/2015/QĐ-UBND,09/11/2015,"Ban hành Quy định trình tự, thủ tục thu hồi đất, bồi thường, hỗ trợ, tái định cư, giao đất, cho thuê đất và cho phép chuyển mục đích sử dụng đất trên địa bàn tỉnh Hà Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/11/29-hn.signed.pdf
28/2015/QĐ-UBND,09/11/2015,"Ban hành Quy định trình tự, thủ tục kiểm đếm bắt buộc, cưỡng chế thực hiện quyết định kiểm đếm bắt buộc và cưỡng chế thực hiện quyết định thu hồi đất trên địa bàn tỉnh Hà Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/11/28-ha-nam.signed.pdf
29/2015/QĐ-UBND,05/11/2015,Về việc thành lập Văn phòng Đăng ký đất đai trực thuộc Sở Tài nguyên và Môi trường tỉnh Bến Tre,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/12/29-ben-tre.signed_01.pdf
32/2015/QĐ-UBND,30/10/2015,"Về việc sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 23/2014/QĐ-UBND ngày 20/6/2014 của UBND Thành phố",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/12/32hn.pdf
54/2015/QĐ-UBND,27/10/2015,Về việc ủy quyền xác định giá đất cụ thể trên địa bàn tỉnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/11/54-ubnd.signed.pdf
100/2015/NĐ-CP,20/10/2015,Về phát triển và quản lý nhà ở xã hội,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/11/100.signed.pdf
31/2015/QĐ-UBND,17/09/2015,Về việc ban hành hệ số điều chỉnh giá đất áp dụng năm 2015 trên địa bàn tỉnh An Giang,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/09/31angiag.signed.pdf
43/2015/QĐ-UBND,01/09/2015,"Ban hành Bộ đơn giá dự toán lập và điều chỉnh quy hoạch, kế hoạch sử dụng đất trên địa bàn Thành phố Hồ Chí Minh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/09/43.signed_01.pdf
20/2015/QĐ-UBND,18/08/2015,Ban hành Quy định hạn mức giao đất và hạn mức công nhận một số loại đất trên địa bàn tỉnh Cà Mau,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/08/20camau.signed.pdf
39/2015/QĐ-UBND,11/08/2015,"Về chế độ miễn, giảm tiền thuê đất đối với các cơ sở thực hiện xã hội hóa trong các lĩnh vực giáo dục và đào tạo, dạy nghề, y tế, văn hóa, thể dục, thể thao, môi trường, giám định tư pháp trên địa bàn Thành phố Hồ Chí Minh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/08/39.signed.pdf
32/2015/QĐ-UBND,29/07/2015,Ban hành Đơn giá kiêm kê  đất đai và lập bản đồ hiện trạng sử dụng đất trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/08/32-ubnd.signed.pdf
35/2015/QĐ-UBND,14/07/2015,Quy định về hệ số điều chỉnh giá đất năm 2015 trên địa bàn Thành phố Hồ Chí Minh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/07/35tphcm.signed.pdf
1394/2015/QĐ-UBND,25/06/2015,"Về việc ban hành Quy định về hạn mức công nhận đất ở đối với trường hợp thửa đất có vườn, ao, hạn mức giao đất trống, đồi núi trọc, đất có mặt nước thuộc nhóm đất chưa sử dụng; hạn mức giao đất ở cho hộ gia đình, cá nhân và diện tích tách thửa đất ở",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/07/1394.signed.pdf
21/2015/QĐ-UBND,17/06/2015,"Về việc quy định hạn mức giao đất, hạn mức công nhận quyền sử dụng đất đối với hộ gia đình, cá nhân trên địa bàn tỉnh Kiên Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/06/21-ubnd.signed_01.pdf
14/2015/QĐ-UBND,29/05/2015,"Về việc quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí thẩm định cấp quyền sử dụng đất trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/06/14angiang.signed.pdf
24/2015/QĐ-UBND,20/05/2015,"Ban hành Quy trình tiếp nhận, cho thuê, thuê mua và bán nhà ở thuộc sở hữu Nhà nước trên địa bàn Thành phố Hồ Chí Minh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/06/24-ubnd.signed.pdf
23/2015/QĐ-UBND,15/05/2015,"Ban hành Quy định về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn Thành phố Hồ Chí Minh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/05/23.signed..pdf
37/2015/QĐ-UBND,27/04/2015,"Ban hành quy định về nguyên tắc, phương pháp xác định giá các loại đất trên địa bàn tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/05/37-qdld.signed.pdf
33/2015/QĐ-UBND,16/04/2015,Ban hành quy định diện tích đất tối thiểu được tách thửa đối với các loại đất trên địa bàn tỉnh Lâm Đồng,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/05/33-qd.signed.pdf
14/2015/TTLT-BTNMT-BTP,04/04/2015,Quy định việc tổ chức thực hiện đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/06/14-ttlt-btp.signed.pdf
11/2015/QĐ-TTg,03/04/2015,"Quy định về miễn, giảm tiền sử dụng đất khi công nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất cho hộ gia đình, cá nhân đối với đất ở có nguồn gốc được giao (cấp) không đúng thẩm quyền trước ngày 15 tháng 10 năm 1993 tại địa bàn có điều kiện kinh tế xã hội khó khăn, đặc biệt khó khăn, biên giới, hải đảo",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/11.signed.pdf
08/2015/QĐ-UBND,03/04/2015,"V/v Quy định hệ số điều chỉnh giá đất năm 2015 để xác định giá đất tính thu tiền sử dụng đất, tiền thuê đất trên địa bàn tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/08-ubnd.signed.pdf
08/2015/QĐ-UBND (file 1),30/03/2015,"Ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/08/1628angiag.signed.pdf
08/2015/QĐ-UBND (file 2),30/03/2015,"Ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/8angiang.signed.pdf
31/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Cát Tiên, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/31-qd.signed.pdf
30/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Đạ Tẻh, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/30-qd.signed.pdf
29/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Đạ Huoai, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/29-qd.signed.pdf
28/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Bảo Lâm, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/28-qd.signed.pdf
27/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Di Linh, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/27-qd.signed.pdf
26/2015/QĐ-UBND,27/03/2015,"Về việc ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Lâm Hà, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/26-qd.signed.pdf
25/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Đức Trọng, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/25-qd.signed.pdf
24/2015/QĐ-UBND,27/03/2015,"Về việc ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Đơn Dương, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/24-qd.signed.pdf
23/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Đam Rông, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/23-qd.signed.pdf
22/2015/QĐ-UBND,27/03/2015,"Về việc ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn huyện Lạc Dương, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/22-qd.signed.pdf
21/2015/QĐ-UBND,27/03/2015,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn thành phố Bảo Lộc, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/21-qd.signed.pdf
20/2015/QĐ-UBND,27/03/2015,"Về việc ban hành Bảng hệ số điều chỉnh giá đất năm 2015 trên địa bàn thành phố Đà Lạt, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/20-qd.signed.pdf
07/2015/QĐ-UBND,27/03/2015,"Về việc ban hành Quy định trình tự, thủ tục xét duyệt và tiêu chí lựa chọn đối tượng mua, thuê, thuê mua nhà ở xã hội trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/7angiang.signed.pdf
14/2015/QĐ-UBND,26/03/2015,Quy định hệ số điều chỉnh giá đất,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/04/14cantho.signed.pdf
04/2015/QĐ-UBND,19/03/2015,"Về việc sửa đổi, bổ sung khoản 2, Điều 2 và điểm a, khoản 2, Điều 3 Quyết định số 37/2014/QĐ-UBND ngày 31/12/2014 của UBND tỉnh về việc Quy định tỷ lệ phần trăm (%) để tính đơn giá thuê đất, đơn giá thuê đất đối với đất có mặt nước, đơn giá thuê đất để xây dựng công trình ngầm trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/03/4camau.signed.pdf
06/2015/QĐ-UBND,09/03/2015,Về việc quy định hệ số điều chỉnh giá đất làm cơ sở xác định nghĩa vụ tài chính đối với người sử dụng đất trên địa bàn tỉnh Bến Tre năm 2015,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/03/6bentre.signed.pdf
15/2015/QĐ-UBND,27/02/2015,"Bổ sung một số nội dung của Bảng giá các loại đất trên địa bàn thành phố Đà Lạt, tỉnh Lâm Đồng ban hành kèm theo Quyết định số 69/2014/QĐ-UBND ngày 19/12/2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/03/15qd.signed.pdf
08/2015/QĐ-UBND,26/02/2015,Về việc quy định Hệ số điều chỉnh giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/03/08-ubndht.signed.pdf
07/2015/TT-BTNMT,26/02/2015,"Quy định việc lập phương án sử dụng đất; lập hồ sơ ranh giới sử dụng đất; đo đạc, lập bản đồ địa chính; xác định giá thuê đất; giao đất, cho thuê đất và cấp giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất đối với công ty nông, lâm nghiệp",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/05/07-btnmt.signed.pdf
03/2015/QĐ-UBND,26/02/2015,"Sửa đổi, bổ sung Khoản 2, Điều 1 Quyết định số 32/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Cà Mau Quy định Hệ số điều chỉnh giá đất năm 2015 trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/03/3camau.signed.pdf
12/2015/QĐ-UBND,10/02/2015,"Ban hành Quy định một số nội dung về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/02/12lamdong.signed.pdf
02/2015/QĐ-UBND,05/02/2015,V/v quy định hệ số điều chỉnh giá đất năm 2015 trên địa bàn tỉnh Phú Thọ,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/02/2phutho.signed.pdf
08/2015/QĐ-UBND,30/01/2015,"Ban hành quy định về điều kiện chuyển nhượng, nhận chuyển nhượng, tặng cho, nhận tặng cho, cho thuê, thuê quyền sử dụng đất của hộ gia đình, cá nhân là đồng bào dân tộc thiểu số trên địa bàn tỉnh Lâm Đồng",VanBan/2015/02/8lamdong.signed.pdf
06/2015/QĐ-UBND,29/01/2015,"Về việc quy định hệ số điều chỉnh giá đất để tính thu tiền sử dụng đất, để xác định và điều chỉnh đơn giá thuê đất trên địa bàn tỉnh Đắk Lắk",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/02/6daklak.signed.pdf
58/2014/QĐ-UBND,31/12/2014,Về việc Quy định hệ số điều chỉnh giá đất để xác định giá đất cụ thể tính đơn giá thuê đất năm 2015 đối với các trường hợp thuê đất hàng năm trên địa bàn tỉnh Hà Nam,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/58hanam.signed.pdf
57/2014/QĐ-UBND,31/12/2014,"Về việc Quy định hệ số điều chỉnh giá đất để xác định giá đất cụ thể tính tiền sử dụng đất đối với các trường hợp giao đất, công nhận quyền sử dụng đất, chuyển mục đích sử dụng đất trên địa bàn tỉnh Hà Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/57hanam.signed.pdf
48/2014/QĐ-UBND,31/12/2014,Ban hành quy định tỷ lệ phần trăm (%) để xác định đơn giá thuê đất; đơn giá thuê đất đối với đất có mặt nước; đơn giá thuê đất để xây dựng công trình ngầm và quy định đơn giá thuê mặt nước trên địa bàn tỉnh Đắk Lắk,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/48daklak.signed.pdf
40/2014/QĐ-UBND,31/12/2014,"Ban hành Quy định về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Bến Tre",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/02/40bentre.signed.pdf
39/2014/QĐ-UBND,31/12/2014,Về việc quy định đơn giá cho thuê nhà ở công vụ trên địa bàn tỉnh Bến Tre,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/39bentre.signed.pdf
37/2014/QĐ-UBND,31/12/2014,"Về việc Quy định tỷ lệ phần trăm (%) để tính đơn giá thuê đất, đơn giá thuê đất đối với đất có mặt nước, đơn giá thuê đất để xây dựng công trình ngầm trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/37camau.signed.pdf
24/2014/QĐ-UBND,29/12/2014,Về bảng giá đất 05 năm (2015 - 2019) trên địa bàn tỉnh Phú Thọ,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/24phutho.signed.pdf
94/2014/QĐ-UBND (file 1),27/12/2014,Về việc ban hành Bảng giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/94hatinh.signed.pdf
94/2014/QĐ-UBND (file 2),27/12/2014,Về việc ban hành Bảng giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/94hatinh_pl1.pdf
94/2014/QĐ-UBND (file 3),27/12/2014,Về việc ban hành Bảng giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/94hatinh_pl2.pdf
94/2014/QĐ-UBND (file 4),27/12/2014,Về việc ban hành Bảng giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/94hatinh_pl3.pdf
94/2014/QĐ-UBND (file 5),27/12/2014,Về việc ban hành Bảng giá đất năm 2015 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/94hatinh_pl4.pdf
59/2014/QĐ-UBND,26/12/2014,Ban hành quy định về Bảng giá các loại đất trên địa bàn tỉnh Bình Thuận áp dụng từ ngày 01/01/2015 đến ngày 31/12/2019,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/59binhthuan-1.signed.pdf
37/2014/QĐ-UBND (file 1),26/12/2014,Ban hành Bảng giá các loại đất giai đoạn 2015-2019 trên địa bàn tỉnh Ninh Bình,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/37ninhbinh1.signed.pdf
37/2014/QĐ-UBND (file 2),26/12/2014,Ban hành Bảng giá các loại đất giai đoạn 2015-2019 trên địa bàn tỉnh Ninh Bình,https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/37ninhbinh2.pdf
22/2014/QĐ-UBND,26/12/2014,Quy định mức giá các loại đất định kỳ 05 năm (2015-2019),https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/22cantho.signed.pdf
2970/2014/QĐ-UBND (file 1),25/12/2014,Ban hành Quy định về bảng giá đất thành phố Hải Phòng 05 năm (2015-2019),https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/2970haiphong1.signed.pdf
2970/2014/QĐ-UBND (file 2),25/12/2014,Ban hành Quy định về bảng giá đất thành phố Hải Phòng 05 năm (2015-2019),https://datafiles.chinhphu.vn/cpp/files/vbpq/2015/01/2970haiphong2.pdf
