so_hieu,level,title,heading,path,ordinal,content
159/QD/DHCNTT,dieu,Điều 7,Báo cáo tiến độ thực hiện KLTN,2/7,2007.0,"1. Khoa lập hội đồng đánh giá báo cáo giữa kỳ KLTN. Mục đích của báo cáo giữa kỳ nhằm:
a. Rà soát tiến độ thực hiện của SV;
b. Phát hiện những khó khăn, trở ngại (nếu có) từ phía CBHD hoặc từ phía SV để có biện
pháp xử lý kịp thời:
- Điều chỉnh tên, nội dung hay phương pháp thực hiện đề tài;
- Thay thế hoặc bổ sung CBHD.
- Đình chỉ việc thực hiện KLTN nếu xét thấy không có khả năng tiếp tục thực hiện để
hoàn thành đề tài đúng hạn.
c. Các trường hợp SV bị hội đồng đề nghị đình chỉ thực hiện KLTN được trưởng ĐVCM
xem xét và quyết định. SV bị đình chỉ nhận điểm không (0) đối với môn học KLTN.
d. Tên đề tài KLTN, CBHD có thể thay đổi 01 lần theo đề xuất của hội đồng đánh giá
ngay sau khi SV báo cáo giữa kỳ. Khoa tổng hợp kết quả báo cáo giữa kỳ của các SV,
các đề nghị thay đổi và gửi cho P.ĐTĐH/VPCCTĐB.
2. Ngoài ra, SV cần báo cáo định kỳ tiến độ thực hiện đề tài KLTN cho CBHD theo quy
định của CBHD.
4"
159/QD/DHCNTT,khoan,Khoản 1,,2/7/1,7001.0,"Khoa lập hội đồng đánh giá báo cáo giữa kỳ KLTN. Mục đích của báo cáo giữa kỳ nhằm:
a. Rà soát tiến độ thực hiện của SV;
b. Phát hiện những khó khăn, trở ngại (nếu có) từ phía CBHD hoặc từ phía SV để có biện
pháp xử lý kịp thời:
- Điều chỉnh tên, nội dung hay phương pháp thực hiện đề tài;
- Thay thế hoặc bổ sung CBHD.
- Đình chỉ việc thực hiện KLTN nếu xét thấy không có khả năng tiếp tục thực hiện để
hoàn thành đề tài đúng hạn.
c. Các trường hợp SV bị hội đồng đề nghị đình chỉ thực hiện KLTN được trưởng ĐVCM
xem xét và quyết định. SV bị đình chỉ nhận điểm không (0) đối với môn học KLTN.
d. Tên đề tài KLTN, CBHD có thể thay đổi 01 lần theo đề xuất của hội đồng đánh giá
ngay sau khi SV báo cáo giữa kỳ. Khoa tổng hợp kết quả báo cáo giữa kỳ của các SV,
các đề nghị thay đổi và gửi cho P.ĐTĐH/VPCCTĐB."
159/QD/DHCNTT,khoan,Khoản 2,,2/7/2,7002.0,"Ngoài ra, SV cần báo cáo định kỳ tiến độ thực hiện đề tài KLTN cho CBHD theo quy
định của CBHD.
4"
159/QD/DHCNTT,chuong,Chương 3,,3,3.0,
159/QD/DHCNTT,dieu,Điều 10,Hoàn thành KLTN,3/10,3010.0,"1. SV phải bảo vệ KLTN trước hội đồng do Trường thành lập.
2. Điều kiện để SV được bảo vệ KLTN theo quy định trong Quy chế đào tạo theo học chế
tín chỉ của Trường.
3. Khi CBPB đánh giá đề tài KLTN của SV không đủ điều kiện để bảo vệ trước hội đồng
(điểm đánh giá dưới 5), Khoa xem xét các biện pháp xử lý sau và quyết định:

Thảo luận lại về điểm đánh giá với CBHD và CBPB. Nếu đạt được sự đồng thuận thì
xứ lý theo quyết định đồng thuận này (cho phép hoặc không cho phép SV bảo vệ KLTN).

Trong trường hợp không đạt được sự đồng thuận giữa CBHD và CBPB, khi cần thiết
có thể mời một CBPB thứ 2. Nếu CBPB thứ 2 cũng không đạt được sự đồng thuận thì
trưởng ĐVCM ra quyết định cuối cùng.
4. Nếu hết thời gian thực hiện KLTN theo quy định mà SV không đủ điều kiện ra bảo vệ
vào đúng đợt bảo vệ chính thức, SV có thể làm đơn xin gia hạn thời gian làm KLTN thêm
01 học kỳ (phải được sự đồng ý của CBHD và Khoa). SV làm Đơn gia hạn thời gian làm
5
KLTN (theo mẫu) nộp về P.ĐTĐH/VPĐB. Khi có quyết định gia hạn thời gian làm KLTN,
trường hợp SV đã hết thời gian thiết kế chương trình đào tạo phải đóng học phí gia hạn
theo quy định và có khống chế điểm tối đa.
5. SV không được tiếp tục thực hiện KLTN hoặc có điểm KLTN sau khi bảo vệ trước hội
đồng dưới 5 sẽ phải đăng ký lại ở học kỳ sau môn KLTN hoặc học các môn chuyên đề tốt
nghiệp thay thế theo quy định trong chương trình đào tạo của ngành tương ứng sao cho
tổng số tín chỉ tối thiểu bằng với số tín chỉ của KLTN."
159/QD/DHCNTT,khoan,Khoản 1,,3/10/1,10001.0,SV phải bảo vệ KLTN trước hội đồng do Trường thành lập.
159/QD/DHCNTT,khoan,Khoản 2,,3/10/2,10002.0,"Điều kiện để SV được bảo vệ KLTN theo quy định trong Quy chế đào tạo theo học chế
tín chỉ của Trường."
159/QD/DHCNTT,khoan,Khoản 3,,3/10/3,10003.0,"Khi CBPB đánh giá đề tài KLTN của SV không đủ điều kiện để bảo vệ trước hội đồng
(điểm đánh giá dưới 5), Khoa xem xét các biện pháp xử lý sau và quyết định:

Thảo luận lại về điểm đánh giá với CBHD và CBPB. Nếu đạt được sự đồng thuận thì
xứ lý theo quyết định đồng thuận này (cho phép hoặc không cho phép SV bảo vệ KLTN).

Trong trường hợp không đạt được sự đồng thuận giữa CBHD và CBPB, khi cần thiết
có thể mời một CBPB thứ 2. Nếu CBPB thứ 2 cũng không đạt được sự đồng thuận thì
trưởng ĐVCM ra quyết định cuối cùng."
159/QD/DHCNTT,khoan,Khoản 4,,3/10/4,10004.0,"Nếu hết thời gian thực hiện KLTN theo quy định mà SV không đủ điều kiện ra bảo vệ
vào đúng đợt bảo vệ chính thức, SV có thể làm đơn xin gia hạn thời gian làm KLTN thêm
01 học kỳ (phải được sự đồng ý của CBHD và Khoa). SV làm Đơn gia hạn thời gian làm
5
KLTN (theo mẫu) nộp về P.ĐTĐH/VPĐB. Khi có quyết định gia hạn thời gian làm KLTN,
trường hợp SV đã hết thời gian thiết kế chương trình đào tạo phải đóng học phí gia hạn
theo quy định và có khống chế điểm tối đa."
159/QD/DHCNTT,khoan,Khoản 5,,3/10/5,10005.0,"SV không được tiếp tục thực hiện KLTN hoặc có điểm KLTN sau khi bảo vệ trước hội
đồng dưới 5 sẽ phải đăng ký lại ở học kỳ sau môn KLTN hoặc học các môn chuyên đề tốt
nghiệp thay thế theo quy định trong chương trình đào tạo của ngành tương ứng sao cho
tổng số tín chỉ tối thiểu bằng với số tín chỉ của KLTN."
159/QD/DHCNTT,dieu,Điều 11,Thành lập hội đồng bảo vệ KLTN,3/11,3011.0,"1.  Mỗi đợt bảo vệ, ứng với mỗi ngành (hoặc có thể là liên ngành khi cần thiết) theo đề
nghị của Trưởng Khoa phụ trách ngành, Hiệu trưởng ra quyết định thành lập một hay
nhiều hội đồng bảo vệ KLTN.
2. Hội đồng có thành phần như sau:

Thành phần Hội đồng bao gồm chủ tịch hội đồng, ủy viên thư ký, CBPB. CBHD
không thuộc Hội đồng.

Thành viên của Hội đồng là giảng viên có học vị từ thạc sĩ trở lên hoặc có thể mời
những người có chuyên môn phù hợp ở ngoài Trường. Số thành viên Hội đồng mời từ
ngoài Trường, nếu có, không quá 1/3 tổng số thành viên của Hội đồng.

Chủ tịch hội đồng là giảng viên có học vị từ tiến sĩ hoặc có chức danh từ giảng viên
chính trở lên, có năng lực chuyên môn, kinh nghiệm giảng dạy và quản lý đào tạo, am
hiểu lĩnh vực liên quan đến hướng nghiên cứu của các đề tài được bảo vệ.

Chủ tịch hội đồng và các thành viên không được là người có quan hệ ruột thịt (cha,
mẹ, vợ, chồng, anh, chị, em ruột) với SV bảo vệ tại Hội đồng đó (trường hợp vi phạm
điều này được phát hiện sau khi bảo vệ thì kết quả bảo vệ bị hủy và SV phải bảo vệ lại)."
159/QD/DHCNTT,khoan,Khoản 1,,3/11/1,11001.0,"Mỗi đợt bảo vệ, ứng với mỗi ngành (hoặc có thể là liên ngành khi cần thiết) theo đề
nghị của Trưởng Khoa phụ trách ngành, Hiệu trưởng ra quyết định thành lập một hay
nhiều hội đồng bảo vệ KLTN."
159/QD/DHCNTT,khoan,Khoản 2,,3/11/2,11002.0,"Hội đồng có thành phần như sau:

Thành phần Hội đồng bao gồm chủ tịch hội đồng, ủy viên thư ký, CBPB. CBHD
không thuộc Hội đồng.

Thành viên của Hội đồng là giảng viên có học vị từ thạc sĩ trở lên hoặc có thể mời
những người có chuyên môn phù hợp ở ngoài Trường. Số thành viên Hội đồng mời từ
ngoài Trường, nếu có, không quá 1/3 tổng số thành viên của Hội đồng.

Chủ tịch hội đồng là giảng viên có học vị từ tiến sĩ hoặc có chức danh từ giảng viên
chính trở lên, có năng lực chuyên môn, kinh nghiệm giảng dạy và quản lý đào tạo, am
hiểu lĩnh vực liên quan đến hướng nghiên cứu của các đề tài được bảo vệ.

Chủ tịch hội đồng và các thành viên không được là người có quan hệ ruột thịt (cha,
mẹ, vợ, chồng, anh, chị, em ruột) với SV bảo vệ tại Hội đồng đó (trường hợp vi phạm
điều này được phát hiện sau khi bảo vệ thì kết quả bảo vệ bị hủy và SV phải bảo vệ lại)."
159/QD/DHCNTT,dieu,Điều 12,Tổ chức bảo vệ KLTN,3/12,3012.0,"1.  Hằng năm Trường có 2 đợt bảo vệ khóa luận tốt nghiệp theo kế hoạch chung của Trường
và được công bố vào đầu mỗi năm học. Khoa đề nghị thời gian tổ chức Hội đồng và gởi về
P.ĐTĐH/VPCCTĐB chậm nhất 7 ngày sau thời hạn thực hiện KLTN đã hết.
2. Khoa gửi danh sách SV đủ điều kiện bảo vệ KLTN trước Hội đồng cho P.
ĐTĐH/VPCCTĐB. Căn cứ đề nghị của Trưởng P.ĐTĐH và Trưởng khoa, Hiệu trưởng ra
quyết định thành lập Hội đồng bảo vệ KLTN cho SV.
3. Các thành viên Hội đồng phải có mặt đầy đủ khi Hội đồng họp đánh giá các KLTN.
4. CBHD và CBPB phải gửi bản nhận xét bằng văn bản có chữ ký kèm ý kiến đánh giá xếp
loại và điểm cụ thể dành cho KLTN cho thư ký Hội đồng trước khi Hội đồng bắt đầu làm
việc.
5. Qui trình tổ chức bảo vệ KLTN gồm những bước cơ bản sau:

Thư ký đọc quyết định thành lập hội đồng, danh sách SV và tên đề tài, tên CBHD.

Chủ tịch hội đồng phát biểu, xác định các quy định làm việc thống nhất cho toàn hội
đồng.
6

Thư ký ghi biên bản đầy đủ họ tên các SV tham gia thực hiện đề tài, nội dung trao
đổi, thảo luận trong buổi bảo vệ.

SV trình bày đề tài không quá 15 phút.

CBPB (hoặc thư ký) đọc nhận xét đề tài của CBPB.

SV trả lời các câu hỏi của CBPB và hội đồng.

Thư ký đọc nhận xét đề tài của CBHD.

Hội đồng đánh giá theo điểm cho từng SV trên phiếu chấm theo mẫu của Trường.

Thư ký tập hợp phiếu nhận xét của CBHD, CBPB và phiếu chấm của các thành viên
Hội đồng để tính điểm trung bình của đề tài.

Chủ tịch Hội đồng có thể họp các thành viên để xem xét, trao đổi thêm về kết quả bảo
vệ. Kết quả chính thức phải được công bố trước khi Hội đồng tuyên bố kết thúc buổi bảo
vệ.
6. Sau khi bảo vệ trước hội đồng, SV và Khoa thực hiện theo quy trình nộp và nhập điểm
KLTN theo Phụ lục đính kèm Quy định này."
159/QD/DHCNTT,khoan,Khoản 1,,3/12/1,12001.0,"Hằng năm Trường có 2 đợt bảo vệ khóa luận tốt nghiệp theo kế hoạch chung của Trường
và được công bố vào đầu mỗi năm học. Khoa đề nghị thời gian tổ chức Hội đồng và gởi về
P.ĐTĐH/VPCCTĐB chậm nhất 7 ngày sau thời hạn thực hiện KLTN đã hết."
159/QD/DHCNTT,khoan,Khoản 2,,3/12/2,12002.0,"Khoa gửi danh sách SV đủ điều kiện bảo vệ KLTN trước Hội đồng cho P.
ĐTĐH/VPCCTĐB. Căn cứ đề nghị của Trưởng P.ĐTĐH và Trưởng khoa, Hiệu trưởng ra
quyết định thành lập Hội đồng bảo vệ KLTN cho SV."
159/QD/DHCNTT,khoan,Khoản 3,,3/12/3,12003.0,Các thành viên Hội đồng phải có mặt đầy đủ khi Hội đồng họp đánh giá các KLTN.
159/QD/DHCNTT,khoan,Khoản 4,,3/12/4,12004.0,"CBHD và CBPB phải gửi bản nhận xét bằng văn bản có chữ ký kèm ý kiến đánh giá xếp
loại và điểm cụ thể dành cho KLTN cho thư ký Hội đồng trước khi Hội đồng bắt đầu làm
việc."
159/QD/DHCNTT,khoan,Khoản 5,,3/12/5,12005.0,"Qui trình tổ chức bảo vệ KLTN gồm những bước cơ bản sau:

Thư ký đọc quyết định thành lập hội đồng, danh sách SV và tên đề tài, tên CBHD.

Chủ tịch hội đồng phát biểu, xác định các quy định làm việc thống nhất cho toàn hội
đồng.
6

Thư ký ghi biên bản đầy đủ họ tên các SV tham gia thực hiện đề tài, nội dung trao
đổi, thảo luận trong buổi bảo vệ.

SV trình bày đề tài không quá 15 phút.

CBPB (hoặc thư ký) đọc nhận xét đề tài của CBPB.

SV trả lời các câu hỏi của CBPB và hội đồng.

Thư ký đọc nhận xét đề tài của CBHD.

Hội đồng đánh giá theo điểm cho từng SV trên phiếu chấm theo mẫu của Trường.

Thư ký tập hợp phiếu nhận xét của CBHD, CBPB và phiếu chấm của các thành viên
Hội đồng để tính điểm trung bình của đề tài.

Chủ tịch Hội đồng có thể họp các thành viên để xem xét, trao đổi thêm về kết quả bảo
vệ. Kết quả chính thức phải được công bố trước khi Hội đồng tuyên bố kết thúc buổi bảo
vệ."
159/QD/DHCNTT,khoan,Khoản 6,,3/12/6,12006.0,"Sau khi bảo vệ trước hội đồng, SV và Khoa thực hiện theo quy trình nộp và nhập điểm
KLTN theo Phụ lục đính kèm Quy định này."
159/QD/DHCNTT,dieu,Điều 13,Đánh giá kết quả KLTN,3/13,3013.0,"1. Việc đánh giá KLTN căn cứ vào các yếu tố cơ bản sau:

Báo cáo KLTN có đáp ứng các qui định của Trường và Khoa hay không; cần nêu rõ
ưu, khuyết điểm.

Nhận xét về tính mới, tính khoa học, tính sáng tạo, tính thực tiễn của đề tài, nội dung,
phương pháp nghiên cứu đề tài.

Khả năng, xử lý và giải quyết vấn đề của SV, triển vọng của kết quả nghiên cứu.
2. Điểm chấm KLTN cho theo thang điểm 10 (lẻ đến 0,5) của mỗi thành viên hội đồng
(TV), CBHD và CBPB. Điểm tổng kết là trung bình cộng (làm tròn đến 0,1) của:

CBHD và CBPB : Điểm hệ số 2

Các thành viên còn lại của Hội đồng: Điểm hệ số 1
Ví dụ: (với số thành viên Hội đồng là 3)
Điểm KLTN = (TV1+TV2+CBHD*2+CBPB*2)/6

Nếu điểm của thành viên Hội đồng hoặc CBHD hoặc CBPB sai biệt từ 2 điểm trở lên
so với điểm tổng kết thì Hội đồng phải họp thảo luận để thống nhất, nếu kết quả vẫn
không thay đổi thì Hội đồng không công nhận điểm của thành viên hoặc CBHD hoặc
CBPB đó. Điểm không công nhận không được tính vào điểm tổng kết của KLTN."
159/QD/DHCNTT,khoan,Khoản 1,,3/13/1,13001.0,"Việc đánh giá KLTN căn cứ vào các yếu tố cơ bản sau:

Báo cáo KLTN có đáp ứng các qui định của Trường và Khoa hay không; cần nêu rõ
ưu, khuyết điểm.

Nhận xét về tính mới, tính khoa học, tính sáng tạo, tính thực tiễn của đề tài, nội dung,
phương pháp nghiên cứu đề tài.

Khả năng, xử lý và giải quyết vấn đề của SV, triển vọng của kết quả nghiên cứu."
159/QD/DHCNTT,khoan,Khoản 2,,3/13/2,13002.0,"Điểm chấm KLTN cho theo thang điểm 10 (lẻ đến 0,5) của mỗi thành viên hội đồng
(TV), CBHD và CBPB. Điểm tổng kết là trung bình cộng (làm tròn đến 0,1) của:

CBHD và CBPB : Điểm hệ số 2

Các thành viên còn lại của Hội đồng: Điểm hệ số 1
Ví dụ: (với số thành viên Hội đồng là 3)
Điểm KLTN = (TV1+TV2+CBHD*2+CBPB*2)/6

Nếu điểm của thành viên Hội đồng hoặc CBHD hoặc CBPB sai biệt từ 2 điểm trở lên
so với điểm tổng kết thì Hội đồng phải họp thảo luận để thống nhất, nếu kết quả vẫn
không thay đổi thì Hội đồng không công nhận điểm của thành viên hoặc CBHD hoặc
CBPB đó. Điểm không công nhận không được tính vào điểm tổng kết của KLTN."
159/QD/DHCNTT,dieu,Điều 14,Hội đồng chấm phúc tra KLTN,3/14,3014.0,"Trong trường hợp có tranh chấp, khiếu nại về kết quả chấm bảo vệ KLTN, Hiệu trưởng
có thể chỉ định một Hội đồng để chấm phúc tra. Thành phần, nhiệm vụ, quyền hạn của Hội
đồng phúc tra được Hiệu trưởng quy định trong quyết định thành lập Hội đồng. Điểm cuối
cùng của KLTN là điểm của Hội đồng chấm phúc tra."
